NEIGHBORHOOD,ADDRESS,Sale_Price,SALE_DATE
BELLE HARBOR,212 BEACH 125 STREET,685000,2/6/20
BELLE HARBOR,185 BEACH 125TH STREET,482500,2/6/20
BRIARWOOD,86-43 143RD STREET,870000,2/6/20
BRIARWOOD,"13915 83RD AVENUE, 540",300000,2/6/20
BRIARWOOD,"84-01 MAIN STREET, 323",240000,2/6/20
BRIARWOOD,"135-46 GRAND CENTRAL PARKWA, 3B",475059,2/6/20
BROAD CHANNEL,11 EAST 10TH ROAD,304200,2/6/20
CAMBRIA HEIGHTS,116-06 224TH STREET,300000,2/6/20
CORONA,37-22 98TH STREET,665000,2/6/20
CORONA,104-67 ROOSEVELT AVE,990000,2/6/20
ELMHURST,41-49 77 STREET,1055000,2/6/20
ELMHURST,86-31 54TH AVENUE,880000,2/6/20
ELMHURST,84-43 57TH ROAD,810000,2/6/20
ELMHURST,"45-16 83RD STREET, E-4D",539673,2/6/20
FAR ROCKAWAY,30-07 SEAGIRT AVENUE,499000,2/6/20
FLORAL PARK,83-19 266TH STREET,665000,2/6/20
FLUSHING-NORTH,35-39 168TH STREET,930000,2/6/20
FLUSHING-NORTH,43-12 166TH STREET,1275000,2/6/20
FLUSHING-NORTH,N/A 166TH STREET,1275000,2/6/20
FLUSHING-NORTH,"133-27 39TH AVENUE, 6B",662627,2/6/20
FLUSHING-NORTH,"133-27 39TH AVENUE, 10D",711422,2/6/20
FLUSHING-NORTH,"31-32 UNION STREET, 2F",800000,2/6/20
FLUSHING-NORTH,"144-89 38TH AVE, 2A",545782,2/6/20
FLUSHING-NORTH,"133-36 41ST ROAD, 12A",550000,2/6/20
FLUSHING-NORTH,"41-40 UNION STREET, 10-E",545000,2/6/20
FLUSHING-SOUTH,76-36 168TH STREET,910000,2/6/20
FLUSHING-SOUTH,"71-03 PARK AVENUE, 1",488000,2/6/20
FOREST HILLS,"69-10 108TH STREET, 1D",660000,2/6/20
FOREST HILLS,"69-45 108TH STREET, 8D",848540,2/6/20
GLEN OAKS,"260-59 73RD AVENUE, GV",225000,2/6/20
GLEN OAKS,"27010 GRAND CENTRAL PARKWAY, 11B",387500,2/6/20
GLENDALE,78-09 79TH PLACE,520000,2/6/20
HILLCREST,"144-20 VILLAGE ROAD, 65GB",302000,2/6/20
HILLCREST,"150-38 UNION TURNPIKE, 4E",360000,2/6/20
HOWARD BEACH,90-12 159TH AVENUE,880000,2/6/20
HOWARD BEACH,163-32 95TH STREET,169131,2/6/20
HOWARD BEACH,"155-06 89TH STREET, 37",265000,2/6/20
JACKSON HEIGHTS,31-18 85TH STREET,990000,2/6/20
JACKSON HEIGHTS,"32-42 92ND STREET, B104",233000,2/6/20
JACKSON HEIGHTS,"37-20 83RD STREET, 2L",220000,2/6/20
JACKSON HEIGHTS,34-20 JUNCTION BOULEVARD,21000000,2/6/20
MASPETH,61-39 MASPETH AVENUE,875000,2/6/20
MIDDLE VILLAGE,64-20 84TH PLACE,885000,2/6/20
OAKLAND GARDENS,"75-15 210TH STREET, 6D",235000,2/6/20
QUEENS VILLAGE,106-07 227TH STREET,640000,2/6/20
QUEENS VILLAGE,212-24 MURDOCK AVENUE,790000,2/6/20
QUEENS VILLAGE,"224-09 MANOR ROAD, 24-7",248000,2/6/20
REGO PARK,66-33 SAUNDERS STREET,730000,2/6/20
REGO PARK,"61-25 98 STREET, 15F",300000,2/6/20
REGO PARK,"61-55 98TH STREET, 14J",475000,2/6/20
ROSEDALE,133-32 244TH STREET,607192,2/6/20
SO. JAMAICA-BAISLEY PARK,117-48 140TH STREET,345000,2/6/20
SOUTH JAMAICA,106-55 160TH STREET,535000,2/6/20
SOUTH JAMAICA,111-21 VAN WYCK EXPRESSWAY,380000,2/6/20
SOUTH JAMAICA,106-07 GUY R BREWER BLVD,10000,2/6/20
SOUTH JAMAICA,164-27 108TH AVENUE,325000,2/6/20
SOUTH JAMAICA,139-03 111 AVENUE,765000,2/6/20
SOUTH JAMAICA,106-28 157 STREET,407300,2/6/20
SOUTH OZONE PARK,114-40 133RD STREET,636000,2/6/20
SPRINGFIELD GARDENS,180-12 145TH AVENUE,500000,2/6/20
ST. ALBANS,11441 177TH STREET,737242,2/6/20
ST. ALBANS,114-43 203RD STREET,439726,2/6/20
ST. ALBANS,115-41 205TH STREET,530000,2/6/20
WOODSIDE,39-26 62ND STREET,4850000,2/6/20
WOODSIDE,"63-14 QUEENS BOULEVARD, P-24",24000,2/6/20
ARVERNE,521 BEACH 64TH STREET,515000,2/7/20
ARVERNE,N/A ROCKAWAY BEACH BLVD,80000,2/7/20
ASTORIA,21-76 47TH STREET,965000,2/7/20
ASTORIA,25-84 45TH STREET,907500,2/7/20
ASTORIA,24-46 32ND STREET,250000,2/7/20
ASTORIA,21-36 28TH STREET,10,2/7/20
ASTORIA,18-38 21ST DRIVE,1475000,2/7/20
ASTORIA,"3355 14TH STREET, 15A",525000,2/7/20
ASTORIA,"3110 28TH ROAD, 4B",679548,2/7/20
ASTORIA,"3110 28TH ROAD, SP4",679548,2/7/20
BAYSIDE,39-26 203RD STREET,1290000,2/7/20
BAYSIDE,221-21 HORACE HARDING EXPRESSWAY,1230000,2/7/20
BAYSIDE,"199-64 21ST AVENUE, 1-172",305000,2/7/20
BEECHHURST,160-19 14TH AVENUE,1239000,2/7/20
BRIARWOOD,147-42 84TH DRIVE,835000,2/7/20
BRIARWOOD,85-79 148TH STREET,995000,2/7/20
BRIARWOOD,"82-39 134TH STREET, 2J",130000,2/7/20
BRIARWOOD,"142-35 84TH DRIVE, 1H",226447,2/7/20
COLLEGE POINT,126-05 11TH AVENUE,853000,2/7/20
COLLEGE POINT,123-18 18TH AVENUE,1150000,2/7/20
CORONA,57-20 PENROD STREET,576585,2/7/20
ELMHURST,90-31 48TH AVENUE,1208154,2/7/20
ELMHURST,"45-11 82ND STREET, W-3F",589185,2/7/20
ELMHURST,"46-06 88TH STREET, 1H",355000,2/7/20
FLUSHING-NORTH,33-10 166TH STREET,805000,2/7/20
FLUSHING-NORTH,5917 155 ST,790000,2/7/20
FLUSHING-NORTH,196-43 53RD AVENUE,868000,2/7/20
FLUSHING-NORTH,153-16 SANFORD AVENUE,1580000,2/7/20
FLUSHING-NORTH,"134-30 FRANKLIN AVENUE, 2H",346000,2/7/20
FLUSHING-NORTH,"133-27 39TH AVENUE, 7M",1154769,2/7/20
FLUSHING-NORTH,"133-27 39TH AVENUE, 11G",1254831,2/7/20
FLUSHING-NORTH,"33-70 PRINCE STREET, CA31",10,2/7/20
FLUSHING-NORTH,"33-70 PRINCE STREET, CA32",10,2/7/20
FLUSHING-SOUTH,61-42 150TH STREET,53000,2/7/20
FLUSHING-SOUTH,144-49 78TH AVENUE,960000,2/7/20
FLUSHING-SOUTH,165-12 72ND AVENUE,788000,2/7/20
FLUSHING-SOUTH,"71-32 163RD STREET, 1",500000,2/7/20
FLUSHING-SOUTH,"152-34 JEWEL AVENUE, 97A",255000,2/7/20
FLUSHING-SOUTH,"61-36 170TH STREET, M3",10,2/7/20
FLUSHING-SOUTH,"61-36 170TH STREET, P24",10,2/7/20
FLUSHING-SOUTH,"61-36 170TH STREET, P25",10,2/7/20
FOREST HILLS,89-16 69TH ROAD,621185,2/7/20
FOREST HILLS,"69-60 108TH STREET, 409",340000,2/7/20
HOLLIS,186-02 ELMIRA AVENUE,700000,2/7/20
HOLLIS,186-03 HENDERSON AVENUE,510000,2/7/20
HOLLIS,100-11 199TH STREET,640000,2/7/20
HOLLIS,104-19 196 STREET,565000,2/7/20
HOLLISWOOD,8156 192ND STREET,995000,2/7/20
HOWARD BEACH,159-32 102 ST,725000,2/7/20
JACKSON HEIGHTS,30-44 89TH STREET,775000,2/7/20
JACKSON HEIGHTS,"35-05 72ND STREET, 4D",450000,2/7/20
JACKSON HEIGHTS,"88-09 35TH AVENUE, 1P",450000,2/7/20
JACKSON HEIGHTS,"35-20 LEVERICH, 631",574000,2/7/20
JACKSON HEIGHTS,"37-49 81ST STREET, 4B",227136,2/7/20
JAMAICA,90-61 176TH STREET,655000,2/7/20
JAMAICA,90-46 170TH STREET,790000,2/7/20
JAMAICA,87-32 165TH STREET,1253000,2/7/20
JAMAICA,16526 CLINTON TERRACE,1150000,2/7/20
JAMAICA,"160-10 89TH AVENUE, 3H",167000,2/7/20
LONG ISLAND CITY,"4-74 48TH AVE, 7A",762000,2/7/20
LONG ISLAND CITY,27-34 JACKSON AVENUE,26000000,2/7/20
MASPETH,48-23 55TH AVENUE,23250000,2/7/20
MIDDLE VILLAGE,67-69 79TH STREET,947500,2/7/20
OAKLAND GARDENS,67-53 212TH STREET,765000,2/7/20
OZONE PARK,149-13 CENTERVILLE STREET,473538,2/7/20
OZONE PARK,106-38 78TH STREET,1125000,2/7/20
QUEENS VILLAGE,89-90 220TH STREET,520000,2/7/20
QUEENS VILLAGE,114-57 225TH STREET,840000,2/7/20
REGO PARK,100-27 67TH DRIVE,862500,2/7/20
REGO PARK,"90-02 63RD DRIVE, 5D",325000,2/7/20
REGO PARK,"63-47 BOOTH STREET, 5A",10,2/7/20
RICHMOND HILL,97-17 118 STREET,765000,2/7/20
ROSEDALE,253-04 147TH ROAD,248750,2/7/20
SO. JAMAICA-BAISLEY PARK,114-30 158TH STREET,158000,2/7/20
SO. JAMAICA-BAISLEY PARK,130-02 140TH STREET,619000,2/7/20
SO. JAMAICA-BAISLEY PARK,119-30 165TH STREET,965000,2/7/20
SOUTH JAMAICA,161-23 MATHIAS AVENUE,947,2/7/20
SOUTH OZONE PARK,116-24 120TH STREET,589900,2/7/20
SPRINGFIELD GARDENS,120-30 178TH STREET,604000,2/7/20
SPRINGFIELD GARDENS,144-51 166TH STREET,625000,2/7/20
SPRINGFIELD GARDENS,120-55 200TH STREET,750000,2/7/20
ST. ALBANS,112-06 HANNIBAL STREET,820000,2/7/20
ST. ALBANS,119-44 194TH STREET,476609,2/7/20
SUNNYSIDE,"43-33 48TH STREET, 1D",405600,2/7/20
WHITESTONE,"159-12 16TH AVENUE, 6-75",233000,2/7/20
WOODHAVEN,88-07 JAMAICA AVENUE,813655,2/7/20
WOODHAVEN,91-04 79TH STREET,788000,2/7/20
WOODHAVEN,92-30 93RD AVENUE,750000,2/7/20
WOODSIDE,41-44 63RD STREET,1670000,2/7/20
WOODSIDE,"69-14 41ST AVENUE, 301",830000,2/7/20
WOODSIDE,N/A 61ST STREET,7000000,2/7/20
WOODSIDE,"69-14 41ST AVENUE, P-12",830000,2/7/20
JACKSON HEIGHTS,3236 77 STREET,394000,2/8/20
RICHMOND HILL,8661 106TH STREET,10,2/8/20
ARVERNE,40-01 ROCKAWAY BEACH BLVD,190000,2/10/20
ASTORIA,18-18 25TH ROAD,995000,2/10/20
ASTORIA,"24-51 38TH STREET, A9",800000,2/10/20
ASTORIA,"11-24 31ST AVENUE, 11E",990000,2/10/20
ASTORIA,"2503 32ND STREET, 3B",519308,2/10/20
ASTORIA,"11-24 31ST AVENUE, PS 12",990000,2/10/20
ASTORIA,"11-24 31ST AVENUE, PS 58",990000,2/10/20
BAYSIDE,"201-14 ROCKY HILL ROAD, 14W1",375000,2/10/20
COLLEGE POINT,8-08 COLLEGE PLACE,650000,2/10/20
COLLEGE POINT,"3-38 JULIUS ROAD, 10D",688000,2/10/20
CORONA,102-33 46TH AVENUE,100,2/10/20
CORONA,"5441 101ST STREET, 2B4",340000,2/10/20
FAR ROCKAWAY,1266 AUGUSTINA AVENUE,685000,2/10/20
FAR ROCKAWAY,437 BEACH 28TH STREET,699000,2/10/20
FAR ROCKAWAY,30-12 BROOKHAVEN AVENUE,700000,2/10/20
FLUSHING-NORTH,149-21 DELAWARE AVENUE,1700000,2/10/20
FLUSHING-NORTH,"142-20 26TH AVENUE, 4B",308000,2/10/20
FLUSHING-NORTH,"42-65 KISSENA BOULEVARD, 404",300000,2/10/20
FLUSHING-NORTH,"133-27 39TH AVENUE, 3T",695110,2/10/20
FLUSHING-NORTH,"133-27 39TH AVENUE, 8M",1190671,2/10/20
FLUSHING-NORTH,"133-27 39TH AVENUE, 11D",716544,2/10/20
FLUSHING-NORTH,196-56 NORTHERN BOULEVARD,5750000,2/10/20
FLUSHING-SOUTH,61-44 165TH STREET,990000,2/10/20
FLUSHING-SOUTH,"78-42 147TH STREET, 2A",190000,2/10/20
FOREST HILLS,"108-48 70TH ROAD, 5F",540000,2/10/20
FOREST HILLS,"114-06 QUEENS BOULEVARD, A1",450000,2/10/20
GLEN OAKS,"27110 GRAND CENTRAL PARKWAY, PHA",1785000,2/10/20
HOLLIS,88-44 207TH STREET,605000,2/10/20
HOWARD BEACH,"88-25 155TH AVENUE, 4F",170000,2/10/20
JACKSON HEIGHTS,30-54 86TH STREET,625000,2/10/20
JACKSON HEIGHTS,34-15 91ST STREET,885000,2/10/20
JACKSON HEIGHTS,"35-50 85 STREET, 7J",465000,2/10/20
JACKSON HEIGHTS,"2212 78TH STREET, A-2",415000,2/10/20
JAMAICA,148-12 ARCHER AVENUE,1450000,2/10/20
KEW GARDENS,"117-01 PARK LANE SOUTH, B1N",328000,2/10/20
LAURELTON,221-07 135TH AVENUE,725000,2/10/20
LONG ISLAND CITY,36-39 24TH STREET,960000,2/10/20
LONG ISLAND CITY,"21-30 44TH DRIVE, PHB",1780000,2/10/20
LONG ISLAND CITY,"21-30 44TH DRIVE, PHJ",1550000,2/10/20
LONG ISLAND CITY,"21-30 44TH DRIVE, PKG 1",1780000,2/10/20
MIDDLE VILLAGE,6643A 75TH STREET,1050000,2/10/20
OZONE PARK,105-50 88TH STREET,1032125,2/10/20
QUEENS VILLAGE,220-01 JAMAICA AVENUE,1400000,2/10/20
REGO PARK,"98-05 63 ROAD, 11G",285000,2/10/20
ROCKAWAY PARK,101-10 ROCKAWAY BEACH BOULEVARD,937000,2/10/20
ROSEDALE,145-83 220TH STREET,980000,2/10/20
ROSEDALE,14520 227 STREET,845000,2/10/20
ROSEDALE,243-61 144TH AVENUE,747706,2/10/20
SO. JAMAICA-BAISLEY PARK,114-16 149 STREET,499550,2/10/20
SO. JAMAICA-BAISLEY PARK,116-32 142ND STREET,360000,2/10/20
SO. JAMAICA-BAISLEY PARK,160-59 122ND AVENUE,320000,2/10/20
SOUTH JAMAICA,164-27 108TH AVENUE,430000,2/10/20
SOUTH JAMAICA,111-69 158TH STREET,443281,2/10/20
SOUTH JAMAICA,N/A 157TH STREET,900000,2/10/20
SOUTH JAMAICA,106-30 157 STREET,900000,2/10/20
SOUTH OZONE PARK,122-18 115TH AVENUE,490000,2/10/20
SOUTH OZONE PARK,133-14 125 STREET,360000,2/10/20
SPRINGFIELD GARDENS,123-12 MILBURN STREET,479381,2/10/20
SPRINGFIELD GARDENS,120-60 200TH STREET,100,2/10/20
ST. ALBANS,188-18 LINDEN BOULEVARD,945000,2/10/20
SUNNYSIDE,39-47 45TH STREET,1025000,2/10/20
SUNNYSIDE,"41-07 42ND STREET, 1A",489000,2/10/20
WOODHAVEN,78-26 88TH ROAD,570000,2/10/20
WOODHAVEN,91-31 79TH STREET,600000,2/10/20
ASTORIA,41-16 34TH AVENUE,3310000,2/11/20
BAYSIDE,"2 BAY CLUB DRIVE, 9Z2",460000,2/11/20
BAYSIDE,"213-02 42ND AVENUE, 9B",677500,2/11/20
BAYSIDE,"213-02 42ND AVENUE, G6",677500,2/11/20
BRIARWOOD,"84-31 VAN WYCK EXPRESSWAY, IH",203000,2/11/20
DOUGLASTON,"57-86 246TH CRESCENT, F-1",280000,2/11/20
FAR ROCKAWAY,189A BEACH 25TH STREET,300000,2/11/20
FAR ROCKAWAY,1316 DINSMORE AVENUE,750000,2/11/20
FLUSHING-NORTH,43-39 147TH STREET,1500000,2/11/20
FLUSHING-NORTH,"42-45 KISSENA BLVD, 6U",325000,2/11/20
FLUSHING-NORTH,"41-60 BOWNE STREET, 4D",520000,2/11/20
FLUSHING-SOUTH,76-04 VLEIGH PLACE,835000,2/11/20
FOREST HILLS,63-41 110TH STREET,1070000,2/11/20
FOREST HILLS,"102-40 67TH DRIVE, B-7",140000,2/11/20
FOREST HILLS,"105-15 66TH ROAD, 2A",400000,2/11/20
FOREST HILLS,"69-10 108TH STREET, 8J",708250,2/11/20
FOREST HILLS,"69-60 108 STREET, 406",615000,2/11/20
FOREST HILLS,"68-63 108TH STREET, 5D",322000,2/11/20
FOREST HILLS,"70-25 YELLOWSTONE BOULEVARD, 7P",430000,2/11/20
FOREST HILLS,"25 BURNS STREET, 3A",370000,2/11/20
GLENDALE,78-15 80TH STREET,860000,2/11/20
HILLCREST,"144-37 GRAND CENTRAL PARKWAY, 74A",203000,2/11/20
HOLLIS,8973 210TH PL,640000,2/11/20
HOLLIS,99-21 HOLLIS AVENUE,465237,2/11/20
HOLLIS,100-19 204TH STREET,510000,2/11/20
HOLLIS HILLS,"80-35 SPRINGFIELD BLVD, 2J",178000,2/11/20
HOWARD BEACH,102-18 159TH AVENUE,615000,2/11/20
HOWARD BEACH,102-16 159TH AVENUE,510000,2/11/20
HOWARD BEACH,"151-20 88TH STREET, 2G",320000,2/11/20
JACKSON HEIGHTS,78-19 21ST AVENUE,848000,2/11/20
JACKSON HEIGHTS,26-20 94TH STREET,521000,2/11/20
JACKSON HEIGHTS,"3520 73 STREET, 4N",315000,2/11/20
JAMAICA HILLS,"84-50 169TH STREET, 608",57874,2/11/20
LITTLE NECK,45-37 248TH STREET,960000,2/11/20
MASPETH,60-02 60TH STREET,715000,2/11/20
OAKLAND GARDENS,"21806 67 AVENUE, DUPLE",395000,2/11/20
QUEENS VILLAGE,92-40 218TH PLACE,570000,2/11/20
QUEENS VILLAGE,91-16 219 STREET,300000,2/11/20
QUEENS VILLAGE,102-18 216TH STREET,600000,2/11/20
REGO PARK,"67-25 DARTMOUTH STREET, 7C",439000,2/11/20
RICHMOND HILL,86-16 120TH STREET,700000,2/11/20
RICHMOND HILL,103-26 123RD STREET,1100000,2/11/20
RIDGEWOOD,62-52 60TH STREET,900000,2/11/20
SO. JAMAICA-BAISLEY PARK,114-17 149TH STREET,510000,2/11/20
SO. JAMAICA-BAISLEY PARK,N/A GUY R BREWER BLVD,400000,2/11/20
SOUTH JAMAICA,176-09 110TH AVENUE,605000,2/11/20
SOUTH OZONE PARK,120-15 NORTH CONDUIT AVENUE,935000,2/11/20
SPRINGFIELD GARDENS,123-32 NELLIS STREET,270000,2/11/20
SUNNYSIDE,"43-10 48 AVENUE, 5B",460000,2/11/20
WOODHAVEN,86-40 78TH STREET,290000,2/11/20
ARVERNE,469 BEACH 63 STREET,420000,2/12/20
ASTORIA,25-56 42ND STREET,1230000,2/12/20
ASTORIA,"28-18 ASTORIA BOULEVARD, 701",595676,2/12/20
ASTORIA,"3110 28TH ROAD, 2C",678155,2/12/20
ASTORIA,"3110 28TH ROAD, P9",678155,2/12/20
ASTORIA,"3110 28TH ROAD, SP6",678155,2/12/20
BAYSIDE,"40-40 203 STREET, 14B",399000,2/12/20
BEECHHURST,14-25 BURTON STREET,1165000,2/12/20
CAMBRIA HEIGHTS,23514 118 AVENUE,490000,2/12/20
CORONA,33-31 109TH STREET,1350000,2/12/20
CORONA,108-46 49TH AVENUE,1220000,2/12/20
ELMHURST,43-09 68TH STREET,1280000,2/12/20
ELMHURST,"45-16 83RD STREET, E-6G",802381,2/12/20
ELMHURST,"45-16 83RD STREET, E-7H",590585,2/12/20
FAR ROCKAWAY,31-15 SEAGIRT AVENUE,518000,2/12/20
FLORAL PARK,81-32 267TH STREET,1448836,2/12/20
FLORAL PARK,85-58 261 ST,839000,2/12/20
FLUSHING-NORTH,"44-69 KISSENA BOULEVARD, 4P",430000,2/12/20
FLUSHING-NORTH,"133-27 39TH AVENUE, 7D",675793,2/12/20
FLUSHING-NORTH,"138-35 ELDER AVENUE, 1D6",495000,2/12/20
FLUSHING-SOUTH,70-46 137TH STREET,1100000,2/12/20
FLUSHING-SOUTH,65-19 175TH STREET,768000,2/12/20
FOREST HILLS,111-18 75TH AVENUE,1610000,2/12/20
FOREST HILLS,48 DEEPDENE ROAD,10,2/12/20
FOREST HILLS,"66-33 YELLOWSTONE BOULEVARD, 3F",680000,2/12/20
FOREST HILLS,"66-33 YELLOWSTONE BOULEVARD, 3G",680000,2/12/20
FOREST HILLS,"110-45 QUEENS BLVD, 318",470000,2/12/20
FOREST HILLS,"109-19 72 ROAD, 4E",982611,2/12/20
FOREST HILLS,"107-24 71ST ROAD, 5E",980000,2/12/20
GLEN OAKS,"27110 GRAND CENTRAL PARKWAY, 5X",275000,2/12/20
GLENDALE,90-42 70TH DRIVE,830000,2/12/20
GLENDALE,78-09 84TH STREET,970000,2/12/20
HOLLIS,94-15 211 STREET,470000,2/12/20
HOWARD BEACH,"8420 153RD AVE, 5F",100000,2/12/20
JACKSON HEIGHTS,24-16 84TH STREET,568000,2/12/20
JACKSON HEIGHTS,"33-27 91ST STREET, 6H",340000,2/12/20
JACKSON HEIGHTS,"35-51 85 STREET, 1N",305000,2/12/20
KEW GARDENS,"8380 118 ST, 5T",240000,2/12/20
KEW GARDENS,"115-25 METROPOLITAN AVENUE, 231",212000,2/12/20
LAURELTON,224-11 135TH AVENUE,468650,2/12/20
LAURELTON,135-26 223RD STREET,145000,2/12/20
LITTLE NECK,"5440 LITTLE NECK PARKWAY, 5H",207000,2/12/20
LITTLE NECK,"5444 LITTLE NECK PARKWAY, 1B",159000,2/12/20
MASPETH,62-02 62ND AVENUE,1150000,2/12/20
MIDDLE VILLAGE,61-11 69TH PLACE,1100000,2/12/20
OAKLAND GARDENS,"69-41 213TH STREET, 215",215000,2/12/20
OAKLAND GARDENS,"75-08 BELL BOULEVARD, 3K",260000,2/12/20
OZONE PARK,96-42 149TH AVENUE,555000,2/12/20
OZONE PARK,95-19 93RD STREET,705000,2/12/20
QUEENS VILLAGE,92-18 219TH ST,508000,2/12/20
QUEENS VILLAGE,110-11 223RD STREET,510000,2/12/20
QUEENS VILLAGE,217-39 114TH ROAD,418444,2/12/20
REGO PARK,"98-33 64TH AVENUE, 5G",535000,2/12/20
REGO PARK,"63-89 SAUNDERS STREET, 1D",475000,2/12/20
RICHMOND HILL,86-26 131ST STREET,675000,2/12/20
RIDGEWOOD,21-17 AMORY COURT,960000,2/12/20
RIDGEWOOD,66-85 FOREST AVENUE,650000,2/12/20
SO. JAMAICA-BAISLEY PARK,133-28 143RD STREET,210000,2/12/20
SOUTH OZONE PARK,135-17 FOCH BOULEVARD,1352750,2/12/20
SPRINGFIELD GARDENS,134-59 176TH STREET,480000,2/12/20
SPRINGFIELD GARDENS,137-31 170TH STREET,650000,2/12/20
ST. ALBANS,110-03 178TH STREET,1,2/12/20
ST. ALBANS,191-12 109TH AVENUE,430000,2/12/20
ST. ALBANS,113-26 204TH STREET,245000,2/12/20
ST. ALBANS,116-11 FRANCIS LEWIS BLVD,495000,2/12/20
SUNNYSIDE,50-37 42ND STREET,485000,2/12/20
SUNNYSIDE,"41-36 51ST STREET, D4",415000,2/12/20
WOODHAVEN,88-33 76TH STREET,660000,2/12/20
WOODHAVEN,89-39 89TH STREET,600000,2/12/20
ASTORIA,30-10 48TH STREET,1095000,2/13/20
ASTORIA,"23-11 21ST AVENUE, ST-11",16100,2/13/20
BAYSIDE,23-16 207TH ST,850000,2/13/20
BAYSIDE,26-15 UTOPIA PARKWAY,1900000,2/13/20
BAYSIDE,35-28 209 STREET,1185000,2/13/20
BAYSIDE,210-04 48TH AVENUE,987703,2/13/20
BAYSIDE,"14-03 BONNIE LANE, 19110",722000,2/13/20
BAYSIDE,"36-36 213TH STREET, 2B",345000,2/13/20
BEECHHURST,1478 BURTON STREET,775000,2/13/20
BEECHHURST,166-15 CROSS ISLE PKWY S SR,775000,2/13/20
BELLEROSE,247-17 88TH ROAD,838900,2/13/20
BRIARWOOD,"85-15 MAIN STREET, 11A",195000,2/13/20
BRIARWOOD,148-47 87TH ROAD,260000,2/13/20
CAMBRIA HEIGHTS,116-36 218TH STREET,380000,2/13/20
CAMBRIA HEIGHTS,116-02 233RD STREET,575000,2/13/20
CAMBRIA HEIGHTS,120-04 228 STREET,570000,2/13/20
CORONA,96-20 46TH AVENUE,780000,2/13/20
CORONA,37-11 100TH STREET,450000,2/13/20
CORONA,"37-30 103RD STREET, D2",373000,2/13/20
DOUGLASTON,28-02 MARINETTE STREET,721763,2/13/20
DOUGLASTON,"57-60 244TH STREET, 28L",295000,2/13/20
DOUGLASTON,"61-06 245TH PLACE, F-12",340000,2/13/20
ELMHURST,"54-02 JUNCTION BOULEVARD, 5",550000,2/13/20
ELMHURST,"45-16 83RD STREET, E-8F",979113,2/13/20
ELMHURST,"45-16 83RD STREET, E-8G",730078,2/13/20
ELMHURST,"54-02 JUNCTION BOULEVARD, P2",550000,2/13/20
FAR ROCKAWAY,811 CAFFREY AVE,995000,2/13/20
FLORAL PARK,"8237 268TH, 171B",315000,2/13/20
FLUSHING-NORTH,164-03 27TH AVENUE,825000,2/13/20
FLUSHING-NORTH,49-65 175TH PL,900000,2/13/20
FLUSHING-NORTH,53-47 193RD STREET,1320000,2/13/20
FLUSHING-NORTH,"139-09 28TH RD, 1B",335000,2/13/20
FLUSHING-NORTH,"143-40 ROOSEVELT AVENUE, 7F",233000,2/13/20
FLUSHING-NORTH,"3825 PARSONS BLVD, 2F",100000,2/13/20
FLUSHING-SOUTH,157-07 65TH AVENUE,610000,2/13/20
FOREST HILLS,"103-25 68 AVE, 6A",288000,2/13/20
FOREST HILLS,"6714 108TH STREET, 2F",305000,2/13/20
FOREST HILLS,"70-20 108TH STREET, 10C",456000,2/13/20
FOREST HILLS,"107-24 71ST ROAD, 4E",935000,2/13/20
GLEN OAKS,"255-43 74TH AVENUE, 1",227732,2/13/20
GLEN OAKS,"27110 GRAND CENTRAL PARKWAY, 29K",700000,2/13/20
HAMMELS,"260 BEACH 81 ST, 4J",280000,2/13/20
HOWARD BEACH,"87-10 149TH AVENUE, 3K",470000,2/13/20
JACKSON HEIGHTS,"34-15 74TH STREET, 6N",287000,2/13/20
JAMAICA,"87-12 175TH STREET, 6B",490000,2/13/20
JAMAICA,"87-12 175TH STREET, PS7",490000,2/13/20
KEW GARDENS,"117-01 PARK LANE SOUTH, D6G",331000,2/13/20
LAURELTON,"131-12 LAURELTON PARKWAY, LOWER",154990,2/13/20
LONG ISLAND CITY,"21-22 45TH ROAD, 3",815000,2/13/20
MASPETH,62-11 60TH STREET,1338000,2/13/20
MIDDLE VILLAGE,60-15 79TH STREET,838000,2/13/20
MIDDLE VILLAGE,69-24 66TH DRIVE,300000,2/13/20
OZONE PARK,76-11 97TH AVENUE,225000,2/13/20
OZONE PARK,91-09 107TH AVENUE,520000,2/13/20
OZONE PARK,94-39 FORBELL STREET,300000,2/13/20
QUEENS VILLAGE,94-26 216TH STREET,632000,2/13/20
QUEENS VILLAGE,225-19 114TH AVENUE,10,2/13/20
REGO PARK,88-14 65TH DRIVE,1200000,2/13/20
RICHMOND HILL,86-39 110TH STREET,1,2/13/20
RIDGEWOOD,1111 CYPRESS AVENUE,999999,2/13/20
RIDGEWOOD,505 FAIRVIEW AVENUE,1075000,2/13/20
RIDGEWOOD,15-11 COOPER AVENUE,1048950,2/13/20
ROSEDALE,N/A BENTLEY ROAD,60000,2/13/20
SO. JAMAICA-BAISLEY PARK,11911 145TH STREET,490000,2/13/20
SOUTH JAMAICA,104-52 164TH STREET,385000,2/13/20
SOUTH OZONE PARK,131-12 135TH STREET,330000,2/13/20
SPRINGFIELD GARDENS,121-25 180TH STREET,309270,2/13/20
SPRINGFIELD GARDENS,15708 137TH AVE,695000,2/13/20
SPRINGFIELD GARDENS,174-33 127TH AVENUE,580000,2/13/20
SPRINGFIELD GARDENS,13330 FARMERS BLVD,875000,2/13/20
